,role,Sector,states,min salary,max salary,mean salary
8669,BA,Insurance, CA,31,61,46.0
8670,BA,Manufacturing, CA,31,61,46.0
8672,BA,Finance, CA,31,61,46.0
8673,BA,Information Technology, CA,31,61,46.0
8675,BA,Aerospace & Defense, CA,31,61,46.0
8676,BA,Education, CA,31,61,46.0
8677,BA,"Construction, Repair & Maintenance", CA,31,61,46.0
8678,BA,Education, CA,31,61,46.0
8679,BA,Business Services, CA,31,61,46.0
8680,BA,Accounting & Legal, CA,31,61,46.0
8681,BA,Accounting & Legal, CA,73,112,92.5
8682,BA,Business Services, CA,73,112,92.5
8685,BA,Aerospace & Defense, CA,73,112,92.5
8686,BA,Business Services, CA,73,112,92.5
8687,BA,Aerospace & Defense, CA,73,112,92.5
8688,BA,Business Services, CA,73,112,92.5
8689,BA,Biotech & Pharmaceuticals, CA,73,112,92.5
8690,BA,Business Services, CA,73,112,92.5
8691,BA,Information Technology, CA,73,112,92.5
8692,BA,Information Technology, CA,73,112,92.5
8693,BA,Information Technology, CA,73,112,92.5
8694,BA,Biotech & Pharmaceuticals, CA,73,112,92.5
8695,BA,Business Services, CA,73,112,92.5
8697,BA,Biotech & Pharmaceuticals, CA,73,112,92.5
8698,BA,Health Care, CA,73,112,92.5
8699,BA,Business Services, CA,73,112,92.5
8700,BA,Business Services, CA,73,112,92.5
8701,BA,Education, CA,73,112,92.5
8702,BA,Information Technology, CA,73,112,92.5
8703,BA,Accounting & Legal, CA,73,112,92.5
8704,BA,Information Technology, CA,73,112,92.5
8705,BA,Finance, CA,73,112,92.5
8706,BA,Non-Profit, CA,73,112,92.5
8707,BA,Government, CA,73,112,92.5
8708,BA,Aerospace & Defense, CA,73,112,92.5
8709,BA,Business Services, CA,73,112,92.5
8710,BA,Information Technology, CA,73,112,92.5
8711,BA,Aerospace & Defense, CA,39,69,54.0
8712,BA,Education, CA,39,69,54.0
8714,BA,Business Services, CA,39,69,54.0
8715,BA,Information Technology, CA,39,69,54.0
8717,BA,Information Technology, CA,39,69,54.0
8718,BA,Business Services, CA,39,69,54.0
8720,BA,Education, CA,39,69,54.0
8721,BA,Aerospace & Defense, CA,39,69,54.0
8722,BA,Government, CA,39,69,54.0
8723,BA,Business Services, CA,39,69,54.0
8724,BA,Business Services, CA,39,69,54.0
8725,BA,Business Services, CA,39,69,54.0
8726,BA,Information Technology, CA,39,69,54.0
8728,BA,Finance, CA,39,69,54.0
8729,BA,Biotech & Pharmaceuticals, CA,39,69,54.0
8730,BA,Information Technology, CA,39,69,54.0
8731,BA,Information Technology, CA,39,69,54.0
8732,BA,Information Technology, CA,39,69,54.0
8733,BA,Business Services, CA,39,69,54.0
8734,BA,Information Technology, CA,39,69,54.0
8735,BA,Information Technology, CA,39,69,54.0
8736,BA,Government, CA,39,69,54.0
8737,BA,Information Technology, CA,39,69,54.0
8738,BA,Business Services, CA,39,69,54.0
8739,BA,Finance, CA,49,168,108.5
8740,BA,Business Services, CA,49,168,108.5
8741,BA,Finance, CA,49,168,108.5
8744,BA,Information Technology, CA,49,168,108.5
8745,BA,Health Care, CA,49,168,108.5
8746,BA,Biotech & Pharmaceuticals, CA,49,168,108.5
8747,BA,"Oil, Gas, Energy & Utilities", CA,49,168,108.5
8748,BA,Business Services, CA,49,168,108.5
8749,BA,Information Technology, CA,49,168,108.5
8750,BA,Insurance, CA,49,168,108.5
8751,BA,Information Technology, CA,49,168,108.5
8752,BA,Business Services, CA,49,168,108.5
8753,BA,Information Technology, CA,49,168,108.5
8754,BA,Business Services, CA,67,144,105.5
8755,BA,Business Services, CA,67,144,105.5
8756,BA,Business Services, CA,67,144,105.5
8757,BA,Biotech & Pharmaceuticals, CA,67,144,105.5
8758,BA,Education, CA,67,144,105.5
8759,BA,"Oil, Gas, Energy & Utilities", CA,67,144,105.5
8760,BA,Aerospace & Defense, CA,67,144,105.5
8762,BA,Insurance, CA,67,144,105.5
8763,BA,Information Technology, CA,67,144,105.5
8765,BA,Biotech & Pharmaceuticals, CA,67,144,105.5
8766,BA,Business Services, CA,67,144,105.5
8767,BA,Biotech & Pharmaceuticals, CA,67,144,105.5
8768,BA,Information Technology, CA,67,144,105.5
8769,BA,Information Technology, CA,67,144,105.5
8770,BA,Information Technology, CA,67,144,105.5
8771,BA,Biotech & Pharmaceuticals, CA,67,144,105.5
8773,BA,Business Services, CA,43,84,63.5
8774,BA,Government, CA,43,84,63.5
8775,BA,Information Technology, CA,43,84,63.5
8776,BA,"Construction, Repair & Maintenance", CA,43,84,63.5
8777,BA,Manufacturing, CA,43,84,63.5
8778,BA,Biotech & Pharmaceuticals, CA,43,84,63.5
8779,BA,Business Services, CA,43,84,63.5
8782,BA,Education, CA,43,84,63.5
8783,BA,Business Services, CA,43,84,63.5
8785,BA,Business Services, CA,43,84,63.5
8786,BA,Information Technology, CA,43,84,63.5
8787,BA,Insurance, CA,43,84,63.5
8788,BA,Education, CA,43,84,63.5
8789,BA,Health Care, CA,43,84,63.5
8790,BA,Biotech & Pharmaceuticals, CA,43,84,63.5
8791,BA,Business Services, CA,43,84,63.5
8792,BA,Aerospace & Defense, CA,43,84,63.5
8793,BA,Health Care, CA,43,84,63.5
8794,BA,Health Care, CA,43,84,63.5
8795,BA,"Oil, Gas, Energy & Utilities", CA,61,79,70.0
8796,BA,Biotech & Pharmaceuticals, CA,61,79,70.0
8797,BA,Biotech & Pharmaceuticals, CA,61,79,70.0
8798,BA,Information Technology, CA,61,79,70.0
8799,BA,Accounting & Legal, CA,61,79,70.0
8801,BA,Business Services, CA,61,79,70.0
8802,BA,Business Services, CA,61,79,70.0
8803,BA,Business Services, CA,61,79,70.0
8804,BA,Finance, CA,61,79,70.0
8805,BA,Business Services, CA,61,79,70.0
8806,BA,Information Technology, CA,61,79,70.0
8807,BA,Finance, CA,61,79,70.0
8809,BA,Information Technology, CA,61,79,70.0
8810,BA,Education, CA,61,79,70.0
8812,BA,Information Technology, CA,61,79,70.0
8814,BA,Information Technology, CA,61,79,70.0
8815,BA,Health Care, CA,61,79,70.0
8816,BA,Business Services, CA,61,79,70.0
8817,BA,Information Technology, CA,61,79,70.0
8818,BA,Health Care, CA,61,79,70.0
8819,BA,Aerospace & Defense, CA,61,79,70.0
8820,BA,Information Technology, CA,70,172,121.0
8821,BA,Business Services, CA,70,172,121.0
8822,BA,Information Technology, CA,70,172,121.0
8823,BA,Information Technology, CA,70,172,121.0
8824,BA,Information Technology, CA,70,172,121.0
8825,BA,Education, CA,70,172,121.0
8826,BA,Accounting & Legal, CA,70,172,121.0
8827,BA,Government, CA,70,172,121.0
8828,BA,Government, CA,70,172,121.0
8829,BA,Information Technology, CA,70,172,121.0
8830,BA,Information Technology, CA,70,172,121.0
8831,BA,Media, CA,70,172,121.0
8832,BA,Information Technology, CA,70,172,121.0
8833,BA,Health Care, CA,70,172,121.0
8834,BA,Business Services, CA,70,172,121.0
8835,BA,Education, CA,70,172,121.0
8836,BA,Health Care, CA,70,172,121.0
8837,BA,Business Services, CA,70,172,121.0
8838,BA,Biotech & Pharmaceuticals, CA,70,172,121.0
8839,BA,Business Services, CA,70,172,121.0
8840,BA,Manufacturing, CA,70,172,121.0
8842,BA,Information Technology, CA,70,172,121.0
8843,BA,Manufacturing, CA,70,172,121.0
8845,BA,Aerospace & Defense, CA,70,172,121.0
8846,BA,Business Services, CA,70,172,121.0
8848,BA,Information Technology, CA,70,172,121.0
8849,BA,Business Services, CA,70,172,121.0
8850,BA,Education, CA,41,68,54.5
8852,BA,Education, CA,41,68,54.5
8853,BA,Information Technology, CA,41,68,54.5
8854,BA,Education, CA,41,68,54.5
8855,BA,Information Technology, CA,41,68,54.5
8856,BA,Information Technology, TX,38,76,57.0
8857,BA,Health Care, TX,38,76,57.0
8858,BA,Manufacturing, TX,38,76,57.0
8859,BA,Information Technology, TX,38,76,57.0
8860,BA,Manufacturing, TX,38,76,57.0
8861,BA,Finance, TX,38,76,57.0
8862,BA,Information Technology, TX,38,76,57.0
8863,BA,Information Technology, TX,38,76,57.0
8865,BA,Information Technology, TX,38,76,57.0
8866,BA,Information Technology, TX,38,76,57.0
8867,BA,Insurance, TX,38,76,57.0
8868,BA,Manufacturing, TX,38,76,57.0
8869,BA,Accounting & Legal, TX,38,76,57.0
8870,BA,Insurance, TX,38,76,57.0
8871,BA,Finance, TX,38,76,57.0
8872,BA,Finance, TX,38,76,57.0
8873,BA,Information Technology, TX,38,76,57.0
8874,BA,Health Care, TX,38,76,57.0
8875,BA,Finance, TX,38,76,57.0
8876,BA,Information Technology, TX,38,76,57.0
8877,BA,Finance, TX,38,76,57.0
8878,BA,Health Care, TX,38,76,57.0
8879,BA,"Construction, Repair & Maintenance", TX,38,76,57.0
8880,BA,Information Technology, TX,38,76,57.0
8881,BA,Information Technology, TX,38,76,57.0
8882,BA,Business Services, TX,38,76,57.0
8883,BA,Business Services, TX,38,76,57.0
8884,BA,Finance, TX,38,76,57.0
8885,BA,Information Technology, TX,38,76,57.0
8886,BA,Information Technology, TX,62,79,70.5
8887,BA,Finance, TX,62,79,70.5
8888,BA,Information Technology, TX,62,79,70.5
8889,BA,Finance, TX,62,79,70.5
8890,BA,Information Technology, TX,62,79,70.5
8891,BA,Insurance, TX,62,79,70.5
8892,BA,Finance, TX,62,79,70.5
8893,BA,Real Estate, TX,62,79,70.5
8894,BA,Business Services, TX,62,79,70.5
8895,BA,Business Services, TX,62,79,70.5
8896,BA,Business Services, TX,62,79,70.5
8897,BA,Business Services, TX,62,79,70.5
8898,BA,Insurance, TX,62,79,70.5
8899,BA,Business Services, TX,62,79,70.5
8900,BA,"Oil, Gas, Energy & Utilities", TX,62,79,70.5
8901,BA,Information Technology, TX,62,79,70.5
8902,BA,Business Services, TX,62,79,70.5
8905,BA,Finance, TX,62,79,70.5
8907,BA,Education, TX,62,79,70.5
8908,BA,Information Technology, TX,62,79,70.5
8909,BA,Finance, TX,62,79,70.5
8910,BA,Business Services, TX,62,79,70.5
8911,BA,Business Services, TX,62,79,70.5
8912,BA,Information Technology, TX,62,79,70.5
8913,BA,Finance, TX,62,79,70.5
8914,BA,Business Services, TX,62,79,70.5
8915,BA,Information Technology, TX,62,79,70.5
8916,BA,Information Technology, TX,55,106,80.5
8917,BA,Health Care, TX,55,106,80.5
8918,BA,Finance, TX,55,106,80.5
8919,BA,Education, TX,55,106,80.5
8920,BA,Business Services, TX,55,106,80.5
8921,BA,Information Technology, TX,55,106,80.5
8922,BA,Manufacturing, TX,55,106,80.5
8923,BA,Information Technology, TX,55,106,80.5
8924,BA,Finance, TX,55,106,80.5
8925,BA,Business Services, TX,55,106,80.5
8926,BA,Information Technology, TX,55,106,80.5
8927,BA,Business Services, TX,55,106,80.5
8928,BA,Business Services, TX,55,106,80.5
8929,BA,Information Technology, TX,55,106,80.5
8930,BA,Information Technology, TX,55,106,80.5
8931,BA,Retail, TX,55,106,80.5
8934,BA,Business Services, TX,55,106,80.5
8935,BA,"Construction, Repair & Maintenance", TX,55,106,80.5
8936,BA,Information Technology, TX,55,106,80.5
8937,BA,Finance, TX,55,106,80.5
8938,BA,Information Technology, TX,55,106,80.5
8939,BA,Information Technology, TX,55,106,80.5
8940,BA,Manufacturing, TX,55,106,80.5
8941,BA,Information Technology, TX,55,106,80.5
8942,BA,Manufacturing, TX,55,106,80.5
8944,BA,Business Services, TX,55,106,80.5
8945,BA,Finance, TX,55,106,80.5
8946,BA,Information Technology, TX,42,78,60.0
8947,BA,Information Technology, TX,42,78,60.0
8949,BA,Non-Profit, TX,42,78,60.0
8950,BA,Business Services, TX,42,78,60.0
8951,BA,Finance, TX,42,78,60.0
8952,BA,Business Services, TX,42,78,60.0
8953,BA,Information Technology, TX,42,78,60.0
8954,BA,Business Services, TX,42,78,60.0
8955,BA,Information Technology, TX,42,78,60.0
8956,BA,Information Technology, TX,42,78,60.0
8958,BA,Information Technology, TX,42,78,60.0
8959,BA,Manufacturing, TX,42,78,60.0
8960,BA,Finance, TX,42,78,60.0
8961,BA,Aerospace & Defense, TX,42,78,60.0
8962,BA,Aerospace & Defense, TX,42,78,60.0
8963,BA,Business Services, TX,42,78,60.0
8964,BA,Retail, TX,42,78,60.0
8965,BA,Information Technology, TX,42,78,60.0
8966,BA,Business Services, TX,42,78,60.0
8967,BA,Telecommunications, TX,42,78,60.0
8968,BA,Business Services, TX,42,78,60.0
8969,BA,Telecommunications, TX,42,78,60.0
8970,BA,Education, TX,42,78,60.0
8971,BA,Business Services, TX,42,78,60.0
8972,BA,Business Services, TX,42,78,60.0
8974,BA,Business Services, TX,42,78,60.0
8975,BA,Finance, TX,42,78,60.0
8976,BA,"Oil, Gas, Energy & Utilities", TX,49,92,70.5
8977,BA,Information Technology, TX,49,92,70.5
8978,BA,Business Services, TX,49,92,70.5
8979,BA,Business Services, TX,49,92,70.5
8981,BA,Business Services, TX,49,92,70.5
8984,BA,Business Services, TX,49,92,70.5
8985,BA,Business Services, TX,49,92,70.5
8986,BA,Information Technology, TX,49,92,70.5
8987,BA,Information Technology, TX,49,92,70.5
8988,BA,Business Services, TX,49,92,70.5
8989,BA,Business Services, TX,49,92,70.5
8990,BA,Finance, TX,49,92,70.5
8991,BA,Finance, TX,49,92,70.5
8992,BA,Finance, TX,49,92,70.5
8993,BA,Health Care, TX,49,92,70.5
8994,BA,Business Services, TX,49,92,70.5
8995,BA,Information Technology, TX,49,92,70.5
8997,BA,Consumer Services, TX,49,92,70.5
8998,BA,Business Services, TX,49,92,70.5
8999,BA,Information Technology, TX,49,92,70.5
9000,BA,Business Services, TX,49,92,70.5
9001,BA,Information Technology, TX,49,92,70.5
9002,BA,Health Care, TX,49,92,70.5
9003,BA,Finance, TX,49,92,70.5
9004,BA,Finance, TX,49,92,70.5
9005,BA,Business Services, TX,49,92,70.5
9006,BA,Information Technology, TX,53,99,76.0
9007,BA,Business Services, TX,53,99,76.0
9009,BA,Business Services, TX,53,99,76.0
9010,BA,Information Technology, TX,53,99,76.0
9011,BA,Government, TX,53,99,76.0
9012,BA,Business Services, TX,53,99,76.0
9013,BA,Manufacturing, TX,53,99,76.0
9014,BA,Business Services, TX,53,99,76.0
9015,BA,Finance, TX,53,99,76.0
9016,BA,Finance, TX,53,99,76.0
9017,BA,Business Services, TX,53,99,76.0
9018,BA,Information Technology, TX,53,99,76.0
9019,BA,Business Services, TX,53,99,76.0
9021,BA,Insurance, TX,53,99,76.0
9024,BA,Business Services, TX,53,99,76.0
9025,BA,Manufacturing, TX,53,99,76.0
9026,BA,Finance, TX,53,99,76.0
9027,BA,Business Services, TX,53,99,76.0
9028,BA,Information Technology, TX,53,99,76.0
9029,BA,Business Services, TX,53,99,76.0
9030,BA,Information Technology, TX,53,99,76.0
9031,BA,Accounting & Legal, TX,53,99,76.0
9032,BA,Information Technology, TX,53,99,76.0
9033,BA,Aerospace & Defense, TX,53,99,76.0
9034,BA,Information Technology, TX,53,99,76.0
9035,BA,Telecommunications, TX,53,99,76.0
9036,BA,Manufacturing, TX,47,88,67.5
9037,BA,Information Technology, TX,47,88,67.5
9038,BA,Business Services, TX,47,88,67.5
9039,BA,Information Technology, TX,47,88,67.5
9040,BA,Finance, TX,47,88,67.5
9041,BA,Information Technology, TX,47,88,67.5
9043,BA,Business Services, TX,47,88,67.5
9044,BA,Information Technology, TX,47,88,67.5
9047,BA,Information Technology, TX,47,88,67.5
9048,BA,Manufacturing, TX,47,88,67.5
9049,BA,Business Services, TX,47,88,67.5
9050,BA,Finance, TX,47,88,67.5
9051,BA,Retail, TX,47,88,67.5
9052,BA,Insurance, TX,47,88,67.5
9053,BA,Finance, TX,47,88,67.5
9054,BA,Information Technology, TX,47,88,67.5
9055,BA,Finance, TX,47,88,67.5
9056,BA,Business Services, TX,47,88,67.5
9057,BA,Business Services, TX,47,88,67.5
9059,BA,Retail, TX,47,88,67.5
9060,BA,Information Technology, TX,47,88,67.5
9061,BA,Finance, TX,47,88,67.5
9062,BA,Finance, TX,47,88,67.5
9063,BA,Business Services, TX,47,88,67.5
9064,BA,Health Care, TX,47,88,67.5
9065,BA,Information Technology, TX,47,88,67.5
9066,BA,Finance, TX,47,88,67.5
9067,BA,Transportation & Logistics, TX,41,80,60.5
9068,BA,Information Technology, TX,41,80,60.5
9069,BA,Information Technology, TX,41,80,60.5
9070,BA,Health Care, TX,41,80,60.5
9071,BA,Business Services, TX,41,80,60.5
9072,BA,Information Technology, TX,41,80,60.5
9074,BA,Information Technology, TX,41,80,60.5
9075,BA,Business Services, TX,41,80,60.5
9076,BA,Transportation & Logistics, TX,41,80,60.5
9077,BA,Information Technology, TX,41,80,60.5
9078,BA,Information Technology, TX,41,80,60.5
9079,BA,Health Care, TX,41,80,60.5
9080,BA,Information Technology, TX,41,80,60.5
9081,BA,Finance, TX,41,80,60.5
9082,BA,Information Technology, NJ,41,80,60.5
9084,BA,Information Technology, TX,41,80,60.5
9085,BA,Business Services, TX,41,80,60.5
9086,BA,Business Services, TX,41,80,60.5
9087,BA,Finance, TX,41,80,60.5
9089,BA,Information Technology, TX,41,80,60.5
9090,BA,Finance, TX,41,80,60.5
9091,BA,Consumer Services, TX,41,80,60.5
9092,BA,Finance, TX,41,80,60.5
9093,BA,Insurance, TX,41,80,60.5
9094,BA,Finance, TX,41,80,60.5
9096,BA,Information Technology, TX,69,138,103.5
9097,BA,Telecommunications, TX,69,138,103.5
9098,BA,Information Technology, TX,69,138,103.5
9100,BA,Business Services, TX,69,138,103.5
9101,BA,Finance, TX,69,138,103.5
9102,BA,Manufacturing, TX,69,138,103.5
9103,BA,Finance, TX,69,138,103.5
9105,BA,Education, TX,69,138,103.5
9106,BA,Information Technology, TX,69,138,103.5
9107,BA,Finance, TX,69,138,103.5
9108,BA,Insurance, TX,85,159,122.0
9109,BA,Insurance, TX,85,159,122.0
9110,BA,Information Technology, TX,85,159,122.0
9111,BA,Insurance, TX,85,159,122.0
9112,BA,Business Services, TX,85,159,122.0
9113,BA,Manufacturing, TX,85,159,122.0
9114,BA,Business Services, TX,85,159,122.0
9115,BA,Information Technology, TX,85,159,122.0
9116,BA,Information Technology, TX,85,159,122.0
9117,BA,Education, TX,85,159,122.0
9118,BA,Information Technology, TX,85,159,122.0
9119,BA,Business Services, TX,85,159,122.0
9120,BA,Information Technology, TX,85,159,122.0
9121,BA,Consumer Services, TX,85,159,122.0
9122,BA,Information Technology, TX,85,159,122.0
9124,BA,Business Services, TX,85,159,122.0
9125,BA,Information Technology, TX,85,159,122.0
9126,BA,Business Services, TX,85,159,122.0
9127,BA,Information Technology, TX,85,159,122.0
9128,BA,Business Services, TX,50,100,75.0
9130,BA,Education, TX,50,100,75.0
9131,BA,Information Technology, TX,50,100,75.0
9132,BA,Health Care, TX,50,100,75.0
9133,BA,Information Technology, TX,50,100,75.0
9134,BA,Accounting & Legal, TX,50,100,75.0
9135,BA,Information Technology, TX,50,100,75.0
9136,BA,Business Services, TX,50,100,75.0
9137,BA,Education, TX,50,100,75.0
9138,BA,Aerospace & Defense, TX,50,100,75.0
9140,BA,Business Services, TX,50,100,75.0
9141,BA,Finance, TX,50,100,75.0
9142,BA,Government, TX,50,100,75.0
9143,BA,Education, TX,50,100,75.0
9144,BA,Information Technology, TX,50,100,75.0
9145,BA,Information Technology, TX,50,100,75.0
9147,BA,Health Care, TX,50,100,75.0
9148,BA,Finance, TX,50,100,75.0
9149,BA,Finance, TX,50,100,75.0
9150,BA,Information Technology, TX,50,100,75.0
9151,BA,Information Technology, TX,40,76,58.0
9152,BA,Government, TX,40,76,58.0
9154,BA,Manufacturing, TX,40,76,58.0
9155,BA,Business Services, TX,40,76,58.0
9156,BA,Insurance, TX,40,76,58.0
9160,BA,Information Technology, TX,40,76,58.0
9161,BA,Information Technology, TX,40,76,58.0
9163,BA,Information Technology, TX,40,76,58.0
9164,BA,Manufacturing, TX,40,76,58.0
9165,BA,Information Technology, TX,40,76,58.0
9167,BA,Business Services, TX,40,76,58.0
9168,BA,Business Services, TX,40,76,58.0
9171,BA,Finance, TX,40,76,58.0
9172,BA,Finance, TX,86,88,87.0
9173,BA,Information Technology, TX,86,88,87.0
9174,BA,Consumer Services, TX,86,88,87.0
9175,BA,Business Services, TX,86,88,87.0
9176,BA,Finance, TX,86,88,87.0
9177,BA,Information Technology, TX,86,88,87.0
9178,BA,Consumer Services, TX,86,88,87.0
9179,BA,Information Technology, TX,86,88,87.0
9180,BA,Information Technology, TX,86,88,87.0
9181,BA,Information Technology, TX,86,88,87.0
9182,BA,Information Technology, TX,86,88,87.0
9183,BA,Health Care, TX,86,88,87.0
9185,BA,Finance, TX,86,88,87.0
9186,BA,Manufacturing, TX,86,88,87.0
9188,BA,Business Services, CA,58,116,87.0
9189,BA,Information Technology, CA,58,116,87.0
9190,BA,Information Technology, CA,58,116,87.0
9191,BA,Finance, CA,58,116,87.0
9192,BA,Information Technology, CA,58,116,87.0
9193,BA,Information Technology, CA,58,116,87.0
9194,BA,Manufacturing, CA,58,116,87.0
9195,BA,Health Care, CA,58,116,87.0
9196,BA,Information Technology, CA,58,116,87.0
9197,BA,Information Technology, CA,58,116,87.0
9198,BA,Information Technology, CA,58,116,87.0
9199,BA,Information Technology, CA,58,116,87.0
9200,BA,Manufacturing, CA,58,116,87.0
9201,BA,Real Estate, CA,58,116,87.0
9202,BA,Information Technology, CA,58,116,87.0
9203,BA,Manufacturing, CA,58,116,87.0
9204,BA,Business Services, CA,58,116,87.0
9205,BA,Manufacturing, CA,58,116,87.0
9206,BA,Information Technology, CA,58,116,87.0
9207,BA,Business Services, CA,58,116,87.0
9208,BA,Information Technology, CA,58,116,87.0
9209,BA,Business Services, CA,58,116,87.0
9210,BA,Information Technology, CA,58,116,87.0
9211,BA,Information Technology, CA,58,116,87.0
9212,BA,Consumer Services, CA,58,116,87.0
9213,BA,Information Technology, CA,58,116,87.0
9214,BA,Information Technology, CA,58,116,87.0
9215,BA,Business Services, CA,58,116,87.0
9217,BA,Information Technology, CA,112,136,124.0
9219,BA,Manufacturing, CA,112,136,124.0
9220,BA,Information Technology, CA,112,136,124.0
9221,BA,Business Services, CA,112,136,124.0
9222,BA,Information Technology, CA,112,136,124.0
9223,BA,Biotech & Pharmaceuticals, CA,112,136,124.0
9224,BA,Information Technology, CA,112,136,124.0
9225,BA,Information Technology, CA,112,136,124.0
9226,BA,Information Technology, CA,112,136,124.0
9227,BA,"Construction, Repair & Maintenance", CA,112,136,124.0
9228,BA,Information Technology, CA,112,136,124.0
9229,BA,Business Services, CA,112,136,124.0
9230,BA,Consumer Services, CA,112,136,124.0
9231,BA,Business Services, CA,112,136,124.0
9232,BA,Information Technology, CA,112,136,124.0
9233,BA,Information Technology, CA,112,136,124.0
9234,BA,Information Technology, CA,112,136,124.0
9235,BA,Insurance, CA,112,136,124.0
9236,BA,Information Technology, CA,112,136,124.0
9237,BA,Information Technology, CA,112,136,124.0
9238,BA,Non-Profit, CA,112,136,124.0
9239,BA,Information Technology, CA,112,136,124.0
9240,BA,Information Technology, CA,112,136,124.0
9241,BA,Information Technology, CA,112,136,124.0
9242,BA,Information Technology, CA,112,136,124.0
9243,BA,Information Technology, CA,112,136,124.0
9244,BA,Accounting & Legal, CA,112,136,124.0
9245,BA,Manufacturing, CA,112,136,124.0
9246,BA,Information Technology, CA,112,136,124.0
9248,BA,Information Technology, CA,63,119,91.0
9249,BA,Information Technology, CA,63,119,91.0
9250,BA,Information Technology, CA,63,119,91.0
9251,BA,Information Technology, CA,63,119,91.0
9252,BA,Information Technology, CA,63,119,91.0
9253,BA,Information Technology, CA,63,119,91.0
9254,BA,Information Technology, CA,63,119,91.0
9256,BA,Information Technology, CA,63,119,91.0
9257,BA,Information Technology, CA,63,119,91.0
9258,BA,Telecommunications, CA,63,119,91.0
9259,BA,Business Services, CA,63,119,91.0
9260,BA,Information Technology, CA,63,119,91.0
9261,BA,Information Technology, CA,63,119,91.0
9262,BA,Education, CA,63,119,91.0
9264,BA,Information Technology, CA,63,119,91.0
9265,BA,Manufacturing, CA,63,119,91.0
9266,BA,Information Technology, CA,63,119,91.0
9268,BA,Information Technology, CA,63,119,91.0
9269,BA,Business Services, CA,63,119,91.0
9270,BA,Information Technology, CA,63,119,91.0
9271,BA,Business Services, CA,63,119,91.0
9273,BA,Information Technology, CA,63,119,91.0
9274,BA,Information Technology, CA,63,119,91.0
9275,BA,Business Services, CA,63,119,91.0
9276,BA,Retail, CA,63,119,91.0
9277,BA,Information Technology, CA,94,163,128.5
9279,BA,Information Technology, CA,94,163,128.5
9280,BA,Business Services, CA,94,163,128.5
9281,BA,Information Technology, CA,94,163,128.5
9282,BA,Information Technology, CA,94,163,128.5
9283,BA,Non-Profit, CA,94,163,128.5
9284,BA,Information Technology, CA,94,163,128.5
9285,BA,Business Services, CA,94,163,128.5
9286,BA,Information Technology, CA,94,163,128.5
9287,BA,Business Services, CA,94,163,128.5
9288,BA,Information Technology, CA,94,163,128.5
9289,BA,Manufacturing, CA,94,163,128.5
9291,BA,Information Technology, CA,94,163,128.5
9292,BA,Information Technology, CA,94,163,128.5
9293,BA,Information Technology, CA,94,163,128.5
9295,BA,Information Technology, CA,94,163,128.5
9296,BA,Information Technology, CA,94,163,128.5
9297,BA,Information Technology, CA,94,163,128.5
9298,BA,Biotech & Pharmaceuticals, CA,94,163,128.5
9299,BA,Business Services, CA,94,163,128.5
9300,BA,Information Technology, CA,94,163,128.5
9301,BA,Information Technology, CA,94,163,128.5
9302,BA,Information Technology, CA,94,163,128.5
9303,BA,Business Services, CA,94,163,128.5
9304,BA,Biotech & Pharmaceuticals, CA,94,163,128.5
9305,BA,Business Services, CA,94,163,128.5
9307,BA,Business Services, CA,98,172,135.0
9308,BA,Information Technology, CA,98,172,135.0
9309,BA,Business Services, CA,98,172,135.0
9310,BA,Business Services, CA,98,172,135.0
9311,BA,Information Technology, CA,98,172,135.0
9312,BA,Information Technology, CA,98,172,135.0
9313,BA,Information Technology, CA,98,172,135.0
9314,BA,Finance, CA,98,172,135.0
9315,BA,Information Technology, CA,98,172,135.0
9316,BA,Business Services, CA,98,172,135.0
9317,BA,Information Technology, CA,98,172,135.0
9318,BA,Information Technology, CA,98,172,135.0
9319,BA,Information Technology, CA,98,172,135.0
9321,BA,Information Technology, CA,98,172,135.0
9322,BA,Business Services, CA,98,172,135.0
9323,BA,Business Services, CA,98,172,135.0
9324,BA,Media, CA,98,172,135.0
9325,BA,Manufacturing, CA,98,172,135.0
9326,BA,Information Technology, CA,98,172,135.0
9327,BA,Media, CA,98,172,135.0
9328,BA,Information Technology, CA,98,172,135.0
9329,BA,Information Technology, CA,98,172,135.0
9331,BA,Information Technology, CA,98,172,135.0
9332,BA,Business Services, CA,98,172,135.0
9333,BA,Business Services, CA,98,172,135.0
9334,BA,Business Services, CA,98,172,135.0
9336,BA,Information Technology, CA,98,172,135.0
9337,BA,Information Technology, CA,86,152,119.0
9338,BA,Information Technology, CA,86,152,119.0
9339,BA,Aerospace & Defense, CA,86,152,119.0
9340,BA,Media, CA,86,152,119.0
9341,BA,"Oil, Gas, Energy & Utilities", CA,86,152,119.0
9342,BA,Biotech & Pharmaceuticals, CA,86,152,119.0
9343,BA,Business Services, CA,86,152,119.0
9344,BA,Information Technology, CA,86,152,119.0
9345,BA,Business Services, CA,86,152,119.0
9346,BA,Information Technology, CA,86,152,119.0
9347,BA,Consumer Services, CA,86,152,119.0
9348,BA,Information Technology, CA,86,152,119.0
9349,BA,Information Technology, CA,86,152,119.0
9350,BA,Retail, CA,86,152,119.0
9351,BA,Business Services, CA,86,152,119.0
9352,BA,Information Technology, CA,86,152,119.0
9354,BA,Business Services, CA,86,152,119.0
9355,BA,Business Services, CA,86,152,119.0
9356,BA,Business Services, CA,86,152,119.0
9358,BA,Information Technology, CA,86,152,119.0
